Class,CSORD_SumCyclomaticStrict,CSLEX_NumberOfConditionalJumpStatements,CSORD_LogCyclomaticStrict,CSORD_CSNOMNAMM,CSORD_NIM,CSORD_LogStmtDecl,CSORD_CountDeclMethodPrivate,CSORD_CountDeclClassMethod,CSORD_NumberOfClassConstructors,CSORD_MinLineCode,CSORD_SumCyclomatic,CSLEX_NumberOfReturnAndPrintStatements,CSORD_MaxInheritanceTree,CSLEX_NumberOfIdentifies,CSORD_CountDeclMethodPublic,Label_Combine1,Label_LineCoverage,Label_BranchCoverage,Coverageability1,Tests
net.sf.xbus.base.journal.DBJournal,10,5,1.0413926851582251,3,12,1.0413926851582251,2,0,0,5,10,1,1,210,2,16.9,10.7,23.1,16.65024630541872,2.0
net.sf.xbus.base.journal.FileJournal,4,0,0.6989700043360189,3,12,1.0791812460476249,1,0,0,3,4,2,1,204,2,64.15,28.3,100.0,62.26795117571407,3.0
net.sf.xbus.base.journal.Journal,29,21,1.4771212547196624,7,12,1.380211241711606,1,5,0,8,28,8,1,274,6,19.65,21.9,17.4,17.443523582689394,9.0
net.sf.xbus.base.notifyerror.NotifyError,8,5,0.9542425094393248,1,12,0.9030899869919436,0,1,0,59,7,0,1,142,1,10.5,13.3,7.7,10.375677520532708,1.8
net.sf.xbus.base.notifyerror.NotifyErrorMessage,19,8,1.3010299956639813,0,31,1.3222192947339193,0,0,2,4,19,6,2,304,11,35.05,31.6,38.5,30.11163873770416,11.2
net.sf.xbus.base.xbussystem.FileAcceptor,8,4,0.9542425094393248,1,12,0.9542425094393248,0,0,1,4,7,2,1,132,3,100.0,100.0,100.0,87.19918207922888,10.2
net.sf.xbus.base.xbussystem.XBUSSystem,52,32,1.724275869600789,3,12,1.812913356642856,2,4,3,4,49,16,1,585,15,5.8000000000000025,6.7,4.9,5.30434471660366,7.0
net.sf.xbus.base.xml.IteratedWhitespaceInElementAndCommentDeletion,9,4,1.0,1,12,0.8450980400142568,0,0,0,20,5,0,1,71,1,95.9,100.0,91.8,85.89539763955963,8.4
net.sf.xbus.base.xml.IteratedWhitespaceInElementDeletion,8,4,0.9542425094393248,1,12,0.8450980400142568,0,0,0,17,5,0,1,67,1,99.35,100.0,98.7,91.1307252177984,6.8
net.sf.xbus.base.xml.XDomSupport,57,27,1.7634279935629371,8,12,1.6720978579357175,1,13,0,6,40,7,1,413,12,95.75,97.6,93.9,41.471257872754855,57.2
net.sf.xbus.base.xml.XMLHelper,68,33,1.8388490907372552,3,12,1.9912260756924949,6,20,0,11,58,15,1,933,14,30.25,29.6,30.9,17.437403442316853,38.0
net.sf.xbus.base.xml.XParserErrorHandler,3,0,0.6020599913279624,3,12,0.6020599913279624,0,0,0,4,3,0,1,49,3,78.55,57.1,100.0,72.91484856061301,6.0
net.sf.xbus.bootstrap.AdminDispatcherServlet,5,0,0.7781512503836436,3,12,1.0791812460476249,1,0,0,4,5,0,2,127,2,47.5,20.0,75.0,46.79802955665025,2.0
net.sf.xbus.bootstrap.ClearServersBootstrap,2,0,0.4771212547196624,1,12,0.4771212547196624,0,1,0,14,2,0,1,42,1,66.65,33.3,100.0,65.66502463054188,2.0
net.sf.xbus.bootstrap.HTTPReceiverBootstrap,3,0,0.6020599913279624,2,12,0.8450980400142568,0,0,0,4,3,0,2,83,2,67.85,35.7,100.0,66.84729064039409,2.0
net.sf.xbus.bootstrap.JavaReceiverBootstrap,1,0,0.3010299956639812,1,12,0.8450980400142568,0,1,0,24,1,1,1,70,1,69.25,38.5,100.0,68.22660098522168,2.0
net.sf.xbus.bootstrap.ReceiverServiceAdministratorBootstrap,8,3,0.9542425094393248,4,12,0.7781512503836436,1,4,0,5,8,0,1,91,1,76.1,52.2,100.0,68.56813876907394,8.0
net.sf.xbus.bootstrap.ReceiverServiceBootstrap,6,1,0.8450980400142568,3,12,0.8450980400142568,1,4,0,4,6,2,1,74,3,75.0,50.0,100.0,70.66381727150431,5.0
net.sf.xbus.bootstrap.ReceiverServiceServletListener,3,0,0.6020599913279624,2,12,0.6020599913279624,0,0,0,4,3,0,1,42,2,68.75,37.5,100.0,67.73399014778326,2.0
net.sf.xbus.bootstrap.ReceiverServiceWrapper,6,0,0.8450980400142568,4,12,0.7781512503836436,0,1,0,4,6,4,1,85,4,65.9,31.8,100.0,63.02128988753356,4.0
net.sf.xbus.bootstrap.ReceiverSingleBootstrap,3,1,0.6020599913279624,1,12,0.8450980400142568,0,1,0,25,3,0,1,70,1,73.35,46.7,100.0,71.19803926326775,3.0
net.sf.xbus.bootstrap.SOAPAdministratorBootstrap,5,1,0.7781512503836436,2,12,1.0791812460476249,0,1,0,19,5,2,1,121,2,73.45,46.9,100.0,68.18072090104424,6.0
net.sf.xbus.protocol.CloneTransformer,1,0,0.3010299956639812,1,12,0.3010299956639812,0,0,0,5,1,1,1,23,1,100.0,100.0,100.0,98.52216748768474,2.0
net.sf.xbus.protocol.Message,19,0,1.3010299956639813,1,12,1.3010299956639813,1,0,2,4,19,10,1,136,16,100.0,100.0,100.0,73.80618171066043,21.4
net.sf.xbus.protocol.MessageFactory,29,23,1.4771212547196624,4,12,1.4471580313422192,1,4,0,16,28,3,1,417,3,11.75,10.8,12.7,10.777916671455776,6.8
net.sf.xbus.protocol.TransformerFactory,4,2,0.6989700043360189,1,12,0.8450980400142568,1,2,0,5,4,2,1,101,1,13.35,10.0,16.7,13.152709359605913,2.0
net.sf.xbus.protocol.as400.AS400ProgramMessage,2,0,0.4771212547196624,0,56,0.4771212547196624,0,0,2,5,2,0,4,47,2,100.0,100.0,100.0,98.52216748768474,2.0
net.sf.xbus.protocol.bytearraylist.ByteArrayList2StreamTransformer,1,0,0.3010299956639812,1,12,0.4771212547196624,0,0,0,6,1,1,1,49,1,100.0,100.0,100.0,97.06617486471404,3.0
net.sf.xbus.protocol.bytearraylist.ByteArrayListMessage,38,18,1.5910646070264989,4,50,1.9590413923210936,7,1,2,2,37,9,3,785,7,4.5,4.9,4.1,4.433497536945813,2.0
net.sf.xbus.protocol.bytearraylist.Stream2ByteArrayListTransformer,1,0,0.3010299956639812,1,12,0.4771212547196624,0,0,0,7,1,1,1,60,1,83.35,66.7,100.0,82.11822660098522,2.0
net.sf.xbus.protocol.csv.CSVMessage,17,5,1.2552725051033058,4,50,1.3222192947339193,2,0,2,3,16,4,3,198,7,64.95,66.7,63.2,57.65683749087412,9.0
net.sf.xbus.protocol.csv.CSVParser,81,41,1.9138138523837167,13,12,1.9395192526186185,12,1,1,4,76,16,1,913,14,5.4,5.2,5.6,5.164111766201536,4.0
net.sf.xbus.protocol.csv.CSVSerializer,41,24,1.6232492903979006,4,12,1.505149978319906,3,1,1,4,32,5,1,437,2,9.8,10.8,8.8,9.371906538662047,4.0
net.sf.xbus.protocol.java.JavaTransformer,7,2,0.9030899869919436,1,12,1.2041199826559248,4,0,0,6,7,5,1,186,1,19.0,13.0,25.0,19.0,1.0
net.sf.xbus.protocol.records.RecordTypeDescriptionChecker,164,106,2.2174839442139063,13,12,2.0043213737826417,2,4,0,11,135,7,1,1533,10,21.35,25.5,17.2,12.454524460821505,37.2
net.sf.xbus.protocol.records.RecordTypeManipulator,84,49,1.9294189257142929,1,12,1.812913356642856,1,0,1,2,70,9,1,910,3,3.15,5.5,0.8,3.15,1.0
net.sf.xbus.protocol.records.RecordTypeMessage,46,16,1.6720978579357175,8,50,1.6232492903979006,6,0,2,2,40,11,3,457,12,58.45,63.1,53.8,42.75605511840345,22.0
net.sf.xbus.protocol.records.RecordTypeParser,125,80,2.1003705451175634,12,24,1.9493900066449128,10,1,1,4,102,13,2,1424,3,2.25,2.1,2.4,2.183988934456066,3.0
net.sf.xbus.protocol.records.RecordTypeSerializer,119,92,2.0791812460476247,9,24,1.968482948553935,8,1,1,4,107,12,2,1327,3,2.3,2.2,2.4,2.232522021888423,3.0
net.sf.xbus.protocol.records.RecordTypeTransformer,3,0,0.6020599913279624,2,18,0.6989700043360189,0,0,0,7,3,2,2,102,2,75.0,50.0,100.0,73.89162561576356,2.0
net.sf.xbus.protocol.simple.EmptyMessage,14,0,1.1760912590556811,0,31,1.1760912590556811,0,0,2,2,14,6,2,102,14,100.0,100.0,100.0,84.8933233223827,12.0
net.sf.xbus.protocol.simple.FixedTextTransformer,3,2,0.6020599913279624,1,12,0.9030899869919436,0,0,0,25,3,1,1,108,1,15.25,10.5,20.0,15.25,1.0
net.sf.xbus.protocol.simple.Stream2TextTransformer,3,1,0.6020599913279624,1,12,0.6989700043360189,0,0,0,26,3,1,1,99,1,25.0,16.7,33.3,24.630541871921185,2.0
net.sf.xbus.protocol.simple.Text2StreamTransformer,3,1,0.6020599913279624,1,12,0.6989700043360189,0,0,0,26,3,1,1,95,1,29.15,25.0,33.3,28.7192118226601,2.0
net.sf.xbus.protocol.simple.TextXSLTTransformer,8,1,0.9542425094393248,2,12,1.146128035678238,0,0,0,10,8,3,1,249,1,57.55,35.1,80.0,55.036042989796,4.0
net.sf.xbus.protocol.soap.SOAPMessage,28,13,1.462397997898956,2,50,1.505149978319906,2,1,2,4,23,4,3,409,5,25.9,25.0,26.8,23.68664278621288,7.0
net.sf.xbus.protocol.xml.IteratedStyletApplication,65,36,1.8195439355418688,2,12,1.740362689494244,1,0,1,7,44,0,1,737,2,4.449999999999998,5.6,3.3,4.319444781479773,3.0
net.sf.xbus.protocol.xml.XBUSXMLMessage,21,10,1.3424226808222062,2,50,1.2787536009528289,0,2,2,5,17,2,3,382,4,27.55,23.9,31.2,25.573571964925375,6.0
net.sf.xbus.protocol.xml.XMLMessageAbstract,23,5,1.380211241711606,4,31,1.3979400086720375,0,1,2,2,23,9,2,307,14,84.9,77.8,92.0,57.30653828934082,27.4
net.sf.xbus.protocol.xml.XMLMessageImplementation,4,0,0.6989700043360189,2,50,0.6989700043360189,0,0,2,2,4,0,3,53,2,100.0,100.0,100.0,97.64597189123604,2.6
net.sf.xbus.protocol.xml.XMLParserTransformer,1,0,0.3010299956639812,1,12,0.3010299956639812,0,0,0,7,1,1,1,54,1,100.0,100.0,100.0,98.52216748768474,2.0
net.sf.xbus.protocol.xml.XMLSerializerTransformer,1,0,0.3010299956639812,1,12,0.3010299956639812,0,0,0,6,1,1,1,54,1,100.0,100.0,100.0,97.06617486471404,3.0
net.sf.xbus.protocol.xml.XMLUnwrapperTransformer,1,0,0.3010299956639812,1,12,0.3010299956639812,0,0,0,6,1,1,1,55,1,100.0,100.0,100.0,96.20292797166113,3.6
net.sf.xbus.protocol.xml.XMLWrapperTransformer,3,2,0.6020599913279624,1,12,0.6020599913279624,0,0,0,18,3,1,1,92,1,20.0,20.0,20.0,20.0,1.0
net.sf.xbus.protocol.xml.XSLTTransformer,13,2,1.146128035678238,5,12,1.3010299956639813,1,0,0,4,13,4,1,338,2,40.3,25.0,55.6,37.40889111384728,6.0
net.sf.xbus.sample.Dealer,10,3,1.0413926851582251,2,12,0.8450980400142568,0,0,0,4,8,5,1,120,5,83.35,80.0,86.7,67.46644153349752,15.2
net.sf.xbus.sample.JavaReceiverSample,3,1,0.6020599913279624,1,12,0.4771212547196624,0,1,0,25,3,7,1,58,1,38.1,42.9,33.3,37.536945812807886,2.0
net.sf.xbus.sample.JavaTransformerSample,1,0,0.3010299956639812,1,12,0.3010299956639812,0,0,0,4,1,1,1,18,1,100.0,100.0,100.0,97.06617486471404,3.0
net.sf.xbus.sample.JavaWorker,3,1,0.6020599913279624,2,12,0.8450980400142568,0,0,0,4,3,2,1,37,2,100.0,100.0,100.0,92.82603254056396,6.0
net.sf.xbus.sample.StringTransformerSample,1,0,0.3010299956639812,1,12,0.3010299956639812,0,0,0,4,1,1,1,19,1,100.0,100.0,100.0,97.06617486471404,3.0
net.sf.xbus.technical.ReceiverFactory,2,0,0.4771212547196624,2,12,0.8450980400142568,0,2,0,8,2,2,1,73,2,66.65,33.3,100.0,64.69460554733192,3.0
net.sf.xbus.technical.ReceiverService,21,6,1.3424226808222062,9,12,1.380211241711606,2,1,1,2,19,4,1,246,9,28.2,25.4,31.0,25.33340721483574,8.2
net.sf.xbus.technical.ReceiverServiceAdministrator,2,0,0.4771212547196624,2,12,0.6989700043360189,0,2,0,6,2,0,1,46,2,66.65,33.3,100.0,64.69460554733192,3.0
net.sf.xbus.technical.ReceiverServiceWatchdog,11,4,1.0791812460476249,2,12,1.0,0,0,0,4,10,0,1,129,2,14.8,17.1,12.5,14.581280788177342,2.0
net.sf.xbus.technical.ReceiverSingle,11,6,1.0791812460476249,3,12,1.230448921378274,2,0,0,19,10,1,1,180,1,28.85,24.4,33.3,28.003591448470004,3.0
net.sf.xbus.technical.ReceiverThreadBase,35,11,1.5563025007672873,10,12,1.380211241711606,2,0,1,1,32,4,1,332,3,9.8,11.0,8.6,9.512485136741978,3.0
net.sf.xbus.technical.ReceiverThreadManager,38,17,1.5910646070264989,5,12,1.6232492903979006,3,2,1,2,35,15,1,412,11,32.7,43.0,22.4,26.547471373709104,15.0
net.sf.xbus.technical.SenderFactory,1,0,0.3010299956639812,1,12,0.8450980400142568,0,1,0,14,1,1,1,74,1,61.1,22.2,100.0,60.197044334975374,2.0
net.sf.xbus.technical.as400.AS400ByteArrayListReceiver,4,1,0.6989700043360189,0,34,0.9030899869919436,0,0,0,4,4,2,3,111,1,39.7,29.4,50.0,38.19256240474947,3.6
net.sf.xbus.technical.as400.AS400ByteArrayListSender,7,2,0.9030899869919436,2,32,0.9030899869919436,1,0,1,4,7,3,3,132,3,8.35,0.0,16.7,8.35,1.0
net.sf.xbus.technical.as400.AS400Connection,9,2,1.0,2,12,1.0791812460476249,2,3,1,4,9,4,1,148,4,41.95,46.4,37.5,41.33004926108375,2.0
net.sf.xbus.technical.as400.AS400FileBase,32,13,1.5185139398778875,6,12,1.4771212547196624,0,1,0,7,30,3,1,468,1,23.0,29.3,16.7,17.75083147591636,18.4
net.sf.xbus.technical.as400.AS400FileReceiver,60,26,1.7853298350107671,8,21,1.6127838567197357,1,0,0,2,48,7,2,781,10,13.65,18.2,9.1,11.416688308872155,13.0
net.sf.xbus.technical.as400.AS400FileSender,21,5,1.3424226808222062,8,21,1.462397997898956,2,0,1,2,19,5,2,380,9,6.85,8.9,4.8,6.85,1.0
net.sf.xbus.technical.as400.AS400LineReader,13,3,1.146128035678238,3,12,1.0791812460476249,0,0,1,13,12,1,1,245,4,32.2,44.4,20.0,29.889982478061604,6.0
net.sf.xbus.technical.as400.AS400LineReaderReceiver,2,0,0.4771212547196624,0,34,0.4771212547196624,0,0,0,4,2,2,3,43,1,100.0,100.0,100.0,96.20292797166113,3.6
net.sf.xbus.technical.as400.AS400ProgramCaller,8,3,0.9542425094393248,2,12,1.0,0,0,1,4,7,1,1,166,3,55.8,51.6,60.0,51.33627613575438,6.6
net.sf.xbus.technical.as400.AS400ProgramSender,63,42,1.8061799739838869,2,21,1.8920946026904804,7,2,1,4,60,13,2,1228,5,7.55,9.0,6.1,7.00836545681258,6.0
net.sf.xbus.technical.database.DBConnection,52,20,1.724275869600789,15,12,1.7075701760979365,2,3,1,4,52,8,1,643,17,12.4,14.4,10.4,12.036205683224544,3.0
net.sf.xbus.technical.database.DatabaseSender,16,9,1.230448921378274,4,12,1.462397997898956,3,0,1,4,16,3,1,312,3,10.05,10.6,9.5,9.901477832512317,2.0
net.sf.xbus.technical.file.FileBase,19,8,1.3010299956639813,3,12,1.3617278360175928,0,1,0,5,19,3,1,272,1,73.5,81.2,65.8,56.89464767978819,18.2
net.sf.xbus.technical.file.FileByteArrayListReceiver,6,3,0.8450980400142568,0,31,1.0,0,0,0,4,6,3,3,134,1,68.05,66.1,70.0,65.2714425787479,3.8
net.sf.xbus.technical.file.FileByteArrayListReceiverThread,2,0,0.4771212547196624,1,37,0.4771212547196624,0,0,1,4,2,1,3,20,1,100.0,100.0,100.0,100.0,1.0
net.sf.xbus.technical.file.FileByteArrayListSender,8,4,0.9542425094393248,1,29,0.8450980400142568,0,0,1,4,8,6,3,126,3,5.0,0.0,10.0,5.0,1.0
net.sf.xbus.technical.file.FileLineReader,9,2,1.0,3,40,0.9030899869919436,0,0,1,5,8,1,1,145,4,43.2,53.9,32.5,38.92435735642568,8.0
net.sf.xbus.technical.file.FileLineReaderReceiver,3,0,0.6020599913279624,0,31,0.6020599913279624,0,0,0,4,3,2,3,60,1,87.5,75.0,100.0,86.20689655172414,2.0
net.sf.xbus.technical.file.FileLineReaderReceiverThread,2,0,0.4771212547196624,1,37,0.4771212547196624,0,0,1,4,2,1,3,20,1,100.0,100.0,100.0,100.0,1.0
net.sf.xbus.technical.file.FileLineWriterSender,12,5,1.1139433523068367,1,29,0.9030899869919436,0,0,1,4,10,5,3,138,3,2.5,0.0,5.0,2.5,1.0
net.sf.xbus.technical.file.FileReceiver,50,27,1.7075701760979365,9,18,1.6232492903979006,2,0,0,2,46,9,2,585,9,15.55,18.9,12.2,13.00582441047341,13.0
net.sf.xbus.technical.file.FileReceiverConfiguration,17,3,1.2552725051033058,3,12,1.2552725051033058,3,0,1,4,13,9,1,202,7,10.3,15.8,4.8,10.3,1.0
net.sf.xbus.technical.file.FileReceiverThread,18,4,1.2787536009528289,5,28,1.146128035678238,0,0,1,2,18,7,2,182,3,35.9,21.8,50.0,31.868829344455435,9.0
net.sf.xbus.technical.file.FileSender,38,18,1.5910646070264989,9,18,1.4313637641589874,2,0,1,2,33,5,2,406,7,4.6,7.2,2.0,4.6,1.0
net.sf.xbus.technical.file.FileSenderConfiguration,12,3,1.1139433523068367,2,12,1.0791812460476249,1,0,1,4,9,5,1,152,5,9.25,18.5,0.0,9.25,1.0
net.sf.xbus.technical.file.FileStreamReceiver,3,0,0.6020599913279624,0,31,0.6020599913279624,0,0,0,4,3,2,3,65,1,91.45,82.9,100.0,89.56353998404522,2.4
net.sf.xbus.technical.file.FileStreamReceiverThread,2,0,0.4771212547196624,1,37,0.4771212547196624,0,0,1,4,2,1,3,20,1,100.0,100.0,100.0,100.0,1.0
net.sf.xbus.technical.file.FileStreamSender,12,4,1.1139433523068367,2,29,1.0,0,0,1,4,11,5,3,133,3,2.95,0.0,5.9,2.95,1.0
net.sf.xbus.technical.file.SimpleFileSender,22,10,1.3617278360175928,4,18,1.146128035678238,1,0,1,4,19,5,2,245,3,4.35,5.3,3.4,4.35,1.0
net.sf.xbus.technical.ftp.FTPConnection,61,27,1.792391689498254,9,12,1.7075701760979365,7,4,1,4,57,10,1,706,10,20.95,18.5,23.4,18.43215288316987,9.6
net.sf.xbus.technical.ftp.FTPReceiver,23,11,1.380211241711606,6,12,1.3617278360175928,1,0,0,4,23,7,1,374,6,21.85,21.5,22.2,19.687435375877342,8.0
net.sf.xbus.technical.ftp.FTPSender,20,9,1.3222192947339193,5,12,1.0413926851582251,0,0,1,4,16,2,1,266,7,13.6,20.3,6.9,13.6,1.0
net.sf.xbus.technical.http.EasySSLProtocolSocketFactory,14,3,1.1760912590556811,7,12,1.2041199826559248,2,1,1,4,13,9,1,211,7,88.3,82.8,93.8,71.90007121476755,14.8
net.sf.xbus.technical.http.EasyX509TrustManager,10,4,1.0413926851582251,2,12,0.9542425094393248,0,0,1,4,8,1,1,122,4,77.0,82.6,71.4,69.17277856533163,8.2
net.sf.xbus.technical.http.HTTPByteArrayListSender,3,0,0.6020599913279624,1,21,0.6989700043360189,0,0,1,4,3,2,2,68,3,85.7,71.4,100.0,83.18571185905994,3.0
net.sf.xbus.technical.http.HTTPParameterSender,9,5,1.0,1,21,1.2552725051033058,0,0,1,4,8,2,2,214,3,26.8,27.9,25.7,25.25053737168421,5.0
net.sf.xbus.technical.http.HTTPReceiver,60,29,1.7853298350107671,10,12,1.724275869600789,8,1,0,4,50,8,1,830,3,4.4,4.0,4.8,4.084345431784816,6.0
net.sf.xbus.technical.http.HTTPSender,24,9,1.3979400086720375,4,12,1.462397997898956,3,0,1,4,21,5,1,401,3,19.6,20.7,18.5,17.97848227749219,6.8
net.sf.xbus.technical.http.HTTPStreamSender,4,0,0.6989700043360189,1,21,0.7781512503836436,0,0,1,4,4,2,2,96,3,66.65,33.3,100.0,65.66502463054188,2.0
net.sf.xbus.technical.java.JavaCaller,6,2,0.8450980400142568,2,12,1.1139433523068367,1,0,1,2,6,2,1,140,3,37.35,41.4,33.3,36.79802955665025,2.0
net.sf.xbus.technical.java.JavaReceiver,7,4,0.9030899869919436,1,12,0.9542425094393248,0,0,0,4,7,2,1,188,2,27.5,15.0,40.0,26.69319808779636,3.0
net.sf.xbus.technical.java.JavaSender,5,1,0.7781512503836436,1,12,0.9542425094393248,0,0,1,4,5,2,1,112,3,46.05,42.1,50.0,45.36945812807882,2.0
net.sf.xbus.technical.ldap.LDAPConnection,26,13,1.4313637641589874,5,12,1.462397997898956,4,2,1,3,26,6,1,319,7,12.75,14.8,10.7,12.75,1.0
net.sf.xbus.technical.ldap.LDAPSender,24,16,1.3979400086720375,3,12,1.6334684555795864,3,0,1,4,24,10,1,524,3,5.55,6.0,5.1,5.467980295566503,2.0
net.sf.xbus.technical.mail.Email,47,18,1.6812412373755872,4,12,1.5314789170422551,2,0,1,4,41,15,1,376,20,37.5,38.0,37.0,24.863857130961733,28.6
net.sf.xbus.technical.mail.POP3Receiver,6,3,0.8450980400142568,0,29,0.7781512503836436,0,0,0,4,6,2,2,97,1,40.65,43.8,37.5,40.04926108374384,2.0
net.sf.xbus.technical.mail.POP3ReceiverThread,2,0,0.4771212547196624,1,36,0.4771212547196624,0,0,1,4,2,1,3,20,1,100.0,100.0,100.0,100.0,1.0
net.sf.xbus.technical.mail.POP3XMLReceiver,61,28,1.792391689498254,10,12,1.6532125137753435,3,0,0,4,55,8,1,730,8,24.0,31.2,16.8,19.542488212394357,14.8
net.sf.xbus.technical.mail.POP3XMLReceiverThread,8,0,0.9542425094393248,4,28,0.9542425094393248,0,0,1,4,8,5,2,83,2,84.4,68.8,100.0,77.1873610485084,7.0
net.sf.xbus.technical.mail.SMTPSender,18,12,1.2787536009528289,1,12,1.4313637641589874,1,0,1,4,18,5,1,350,3,13.7,12.0,15.4,13.298065956465823,3.0
net.sf.xbus.technical.misc.PingSender,3,0,0.6020599913279624,1,12,0.6020599913279624,0,0,1,4,3,2,1,48,3,100.0,100.0,100.0,97.06617486471404,3.0
net.sf.xbus.technical.misc.ProgramCaller,22,9,1.3617278360175928,2,12,1.568201724066995,3,0,1,4,21,6,1,357,3,11.3,9.0,13.6,11.133004926108375,2.0
net.sf.xbus.technical.misc.ProgramSender,5,1,0.7781512503836436,1,12,0.9542425094393248,0,0,1,4,5,2,1,110,3,44.45,38.9,50.0,43.79310344827587,2.0
net.sf.xbus.technical.misc.SimpleProgramSender,13,5,1.146128035678238,1,15,1.414973347970818,2,0,1,4,13,4,2,254,2,10.4,6.5,14.3,10.4,1.0
net.sf.xbus.technical.mq.MQConnection,68,34,1.8388490907372552,9,12,1.792391689498254,4,2,1,3,67,9,1,841,12,5.75,8.9,2.6,5.665024630541873,2.0
net.sf.xbus.technical.mq.MQReceiverThread,15,4,1.2041199826559248,3,28,1.146128035678238,1,0,1,4,13,6,2,181,2,31.5,29.7,33.3,29.240200250277653,6.0
net.sf.xbus.technical.mq.MQSender,6,1,0.8450980400142568,2,12,0.7781512503836436,1,0,1,4,6,2,1,101,3,28.8,17.6,40.0,28.8,1.0
net.sf.xbus.technical.socket.SocketSender,6,1,0.8450980400142568,1,12,0.9542425094393248,0,0,1,4,6,3,1,160,3,67.75,35.5,100.0,65.76233347084377,3.0
net.sf.xbus.tools.ConfigSearcher,24,24,1.3979400086720375,3,12,1.4771212547196624,2,1,0,13,23,6,1,488,3,42.95,48.4,37.5,36.679475795496224,11.6
net.sf.xbus.tools.HSQLDBShutdown,5,2,0.7781512503836436,1,12,0.6020599913279624,0,1,0,22,4,0,1,52,1,14.85,15.4,14.3,14.630541871921183,2.0
net.sf.xbus.tools.QBrowser,4,2,0.6989700043360189,1,12,0.9030899869919436,0,1,0,33,4,3,1,102,1,42.5,25.0,60.0,40.64347223399357,4.0
net.sf.xbus.tools.QDump,4,2,0.6989700043360189,1,12,0.8450980400142568,0,1,0,31,4,4,1,93,1,43.65,27.3,60.0,41.74323677679575,4.0
net.sf.xbus.tools.QLoad,8,4,0.9542425094393248,1,12,1.1139433523068367,0,1,0,65,8,4,1,168,1,56.5,46.3,66.7,53.233409011199925,5.0
net.sf.xbus.tools.QReceiver,9,4,1.0,1,12,1.0,0,1,0,67,8,6,1,112,1,27.6,27.9,27.3,25.61998498119566,6.0
umd.cs.shop.JSAllReduction,9,2,1.0,5,12,1.0413926851582251,0,0,2,4,9,8,1,63,5,77.5,85.0,70.0,66.77921045846928,11.0
umd.cs.shop.JSAxiom,9,1,1.0,5,12,1.146128035678238,0,0,2,4,9,10,1,87,6,69.95,62.1,77.8,63.02682400652723,8.0
umd.cs.shop.JSEvaluate,70,47,1.8512583487190752,19,12,1.724275869600789,0,19,0,6,67,57,1,507,19,76.3,81.3,71.3,35.17955495139912,53.0
umd.cs.shop.JSJshop,78,51,1.8976270912904407,8,12,1.6532125137753435,0,1,3,1,77,87,1,675,19,35.25,37.2,33.3,24.222270883816755,26.2
umd.cs.shop.JSJshopNode,14,7,1.1760912590556811,4,12,1.2787536009528289,0,0,3,4,14,12,1,140,4,82.55,81.8,83.3,64.66570023530211,17.4
umd.cs.shop.JSListAxioms,30,25,1.4913616938342726,2,108,1.3010299956639813,0,0,1,4,28,21,1,290,2,43.5,44.8,42.2,37.03872263777513,11.8
umd.cs.shop.JSListConjuncts,12,8,1.1139433523068367,2,108,1.1139433523068367,0,0,2,4,12,5,1,103,2,95.65,97.2,94.1,80.23903109230942,12.8
umd.cs.shop.JSListIfThenElse,20,14,1.3222192947339193,4,108,1.3979400086720375,0,0,2,4,20,10,1,205,2,66.15,70.2,62.1,51.51104242297442,17.8
umd.cs.shop.JSListLogicalAtoms,37,25,1.57978359661681,7,108,1.4471580313422192,0,0,2,4,35,17,1,270,8,75.25,80.8,69.7,48.718966923319805,30.2
umd.cs.shop.JSListMethods,17,13,1.2552725051033058,3,108,1.380211241711606,0,0,1,4,17,6,1,173,3,45.15,51.8,38.5,40.08015723961456,9.0
umd.cs.shop.JSListOperators,3,1,0.6020599913279624,1,108,0.6989700043360189,0,0,1,4,3,2,1,23,1,100.0,100.0,100.0,97.06617486471404,3.0
umd.cs.shop.JSListPairPlanTStateNodes,3,1,0.6020599913279624,1,108,0.6989700043360189,0,0,1,4,3,2,1,21,1,100.0,100.0,100.0,97.06617486471404,3.0
umd.cs.shop.JSListPlanningProblem,3,1,0.6020599913279624,1,108,0.6989700043360189,0,0,1,4,3,2,1,21,1,100.0,100.0,100.0,97.06617486471404,3.0
umd.cs.shop.JSListSubstitution,5,2,0.7781512503836436,2,108,0.7781512503836436,0,0,1,4,5,5,1,33,2,100.0,100.0,100.0,94.21842302867243,5.0
umd.cs.shop.JSMethod,9,1,1.0,5,12,1.146128035678238,0,0,2,4,9,10,1,87,6,69.95,62.1,77.8,63.02682400652723,8.0
umd.cs.shop.JSOperator,11,2,1.0791812460476249,7,12,1.1760912590556811,0,0,2,4,11,17,1,119,7,57.65000000000001,48.6,66.7,51.17654628712692,9.0
umd.cs.shop.JSPairIfThen,8,0,0.9542425094393248,5,12,1.146128035678238,0,0,2,4,8,8,1,70,6,89.15,78.3,100.0,79.13944668685801,9.0
umd.cs.shop.JSPairPlanTSListNodes,6,1,0.8450980400142568,3,12,1.0,0,0,2,4,6,7,1,53,3,100.0,100.0,100.0,89.03584206883771,8.8
umd.cs.shop.JSPairPlanTState,5,0,0.7781512503836436,3,12,0.9030899869919436,0,0,2,4,5,8,1,43,3,100.0,100.0,100.0,86.68141544220875,10.6
